Student ID,Age,Grade,School,Q1,Q1_Response Time Score,Q2,Q2_Response Time Score,Q3,Q3_Response Time Score,Q4,Q4_Response Time Score,Q5,Q5_Response Time Score,Q6,Q6_Response Time Score,Q7,Q7_Response Time Score,Q8,Q8_Response Time Score,Q9,Q9_Response Time Score,Q10,Q10_Response Time Score,Q11,Q11_Response Time Score,Q12,Q12_Response Time Score,Q13,Q13_Response Time Score,Q14,Q14_Response Time Score,Q15,Q15_Response Time Score,Q16,Q16_Response Time Score,Q17,Q17_Response Time Score,Q18,Q18_Response Time Score,Q19,Q19_Response Time Score,Q20,Q20_Response Time Score,Q21,Q21_Response Time Score,Q22,Q22_Response Time Score,Q23,Q23_Response Time Score,Q24,Q24_Response Time Score,Q1_Time,Q1_Time by Grade,Q2_Time,Q2_Time by Grade,Q3_Time,Q3_Time by Grade,Q4_Time,Q4_Time by Grade,Q5_Time,Q5_Time by Grade,Q6_Time,Q6_Time by Grade,Q7_Time,Q7_Time by Grade,Q8_Time,Q8_Time by Grade,Q9_Time,Q9_Time by Grade,Q10_Time,Q10_Time by Grade,Q11_Time,Q11_Time by Grade,Q12_Time,Q12_Time by Grade,Q13_Time,Q13_Time by Grade,Q14_Time,Q14_Time by Grade,Q15_Time,Q15_Time by Grade,Q16_Time,Q16_Time by Grade,Q17_Time,Q17_Time by Grade,Q18_Time,Q18_Time by Grade,Q19_Time,Q19_Time by Grade,Q20_Time,Q20_Time by Grade,Q21_Time,Q21_Time by Grade,Q22_Time,Q22_Time by Grade,Q23_Time,Q23_Time by Grade,Q24_Time,Q24_Time by Grade,How much did the student enjoy the activity,How is the student feeling,Total Score,Was your child's birth weight considered very low (3 pounds or less)?,Was your child born prematurely (before 37 weeks)?,Any birth complications or known birth defects?,Is there a family history (parent/sibling) of significant difficulty with mathematics or diagnosed dyscalculia?,Do you think your child particularly struggles in mathematics?,"Performance in Math
(original grades)","Performance in Math
(derived grades)","Performance in Other Subjects
(original grades)","Performance in Other Subjects
(derived grades)",Do you think the child struggles specifically in Math?
648877,7,1,CITY_SCHOOL,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,54.88,Average,53.46,Slightly Above Avg,11.28,Average,22.03,Slightly Above Avg,12.5,Average,13.14,Average,10.35,Average,9.51,Average,7.38,Average,44.55,Way Above Avg,7.19,Average,39.55,Average,34.86,Average,12.7,Way Below Avg,30.78,Average,9.66,Slightly Below Avg,8.21,Slightly Below Avg,20.41,Average,37.81,Average,65.07,Slightly Above Avg,61.77,Average,13.54,Average,8.19,Slightly Below Avg,37.03,Average,1,2,15,No,No,No,No,No,100.00%,Excellent,100.00%,Excellent,No
648992,6,1,CITY_SCHOOL,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,10.84,Way Below Avg,21.26,Average,8.65,Slightly Below Avg,6.26,Slightly Below Avg,12.44,Average,8.86,Average,5.86,Way Below Avg,2.94,Way Below Avg,3.91,Way Below Avg,4.4,Way Below Avg,9.48,Average,41.19,Average,13.19,Slightly Below Avg,186.64,Way Above Avg,33.78,Average,17.97,Average,13.65,Average,6.65,Slightly Below Avg,34.67,Average,23.98,Slightly Below Avg,50.96,Average,23.67,Slightly Above Avg,9.46,Average,25.99,Slightly Below Avg,1,2,17,,,,,,Average,Average,Average,Average,No
6490,7,2,LGGS,1,-1,1,-1,1,0,1,0,1,-1,0,-1,1,-1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-1,1,-1,0,0,1,0,1,-1,1,0,1,0,1,0,1,0,128.53,Way Above Avg,90.22,Way Above Avg,21.32,Slightly Above Avg,8.41,Average,36.9,Way Above Avg,58.96,Way Above Avg,44.64,Way Above Avg,11.93,Slightly Above Avg,5.45,Average,17.76,Slightly Above Avg,16.5,Slightly Above Avg,25.45,Average,47.94,Slightly Above Avg,44.5,Slightly Above Avg,24.56,Average,61.21,Way Above Avg,117.3,Way Above Avg,21.26,Average,33.32,Average,90.17,Way Above Avg,90.49,Slightly Above Avg,17.21,Slightly Above Avg,9.84,Average,41.38,Average,2,2,11,,,,,,Above Average,Above Average,Above Average,Above Average,No
649019,9,3,CITY_SCHOOL,1,0,1,-1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,40.51,Slightly Above Avg,38.79,Way Above Avg,4.56,Slightly Below Avg,4.44,Slightly Below Avg,4.43,Slightly Below Avg,3.48,Way Below Avg,4.58,Slightly Below Avg,9.91,Slightly Above Avg,5.33,Average,18.21,Way Above Avg,4.25,Average,17.62,Average,33.05,Slightly Above Avg,19.04,Average,15.27,Average,19.84,Slightly Above Avg,16.87,Average,13.53,Average,20.41,Average,14.42,Slightly Below Avg,24.09,Average,4.57,Way Below Avg,4.16,Way Below Avg,14.86,Slightly Below Avg,1,1,24,No,No,No,Yes,Yes,80.00%,Good,85.00%,Good,No
649253,7,1,CITY_SCHOOL,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,29.5,Average,12.49,Slightly Below Avg,9.83,Average,10.02,Average,15.21,Average,6.27,Slightly Below Avg,6.37,Slightly Below Avg,7.04,Average,6.26,Average,8.83,Average,7.29,Average,17.78,Slightly Below Avg,14.15,Slightly Below Avg,19.98,Slightly Below Avg,82.78,Slightly Above Avg,3.9,Way Below Avg,13.96,Average,11.21,Average,79.52,Slightly Above Avg,32.18,Average,84.98,Slightly Above Avg,9.39,Slightly Below Avg,10.36,Average,18.19,Way Below Avg,1,1,18,No,No,No,Yes,No,100.00%,Excellent,90.00%,Excellent,No
649446,6,1,CITY_SCHOOL,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,15.53,Slightly Below Avg,14.08,Slightly Below Avg,9.62,Average,5.61,Way Below Avg,6.02,Way Below Avg,9.3,Average,7.55,Slightly Below Avg,5.42,Slightly Below Avg,5.83,Average,5.17,Slightly Below Avg,3.34,Way Below Avg,61.18,Slightly Above Avg,11.91,Slightly Below Avg,21.55,Slightly Below Avg,23.17,Slightly Below Avg,4.72,Way Below Avg,15.91,Average,11.69,Average,19.75,Slightly Below Avg,19.57,Slightly Below Avg,67.44,Average,18.38,Average,12.13,Average,35.01,Average,1,1,23.5,,,,,,73.33%,Above Average,52.00%,Average,No
6498,11,3,LGGS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,0,-1,0,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,-1,1,-1,36.59,Slightly Above Avg,14.88,Average,10.63,Slightly Above Avg,7.58,Average,8.13,Average,16.74,Slightly Above Avg,12.58,Slightly Above Avg,9.26,Slightly Above Avg,8.94,Slightly Above Avg,13.15,Slightly Above Avg,12.54,Way Above Avg,57.5,Slightly Above Avg,40.18,Slightly Above Avg,38.08,Slightly Above Avg,66.94,Way Above Avg,24.66,Slightly Above Avg,19.79,Average,9.54,Slightly Below Avg,25.9,Slightly Above Avg,23.64,Average,42.02,Slightly Above Avg,20.9,Way Above Avg,20.46,Way Above Avg,81.76,Way Above Avg,1,2,11,No,No,No,Yes,Yes,80.00%,Good,85.00%,Good,No
6510,9,1,LGGS,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-1,0,0,1,0,1,0,1,0,144.35,Slightly Above Avg,61.52,Slightly Above Avg,32.46,Slightly Above Avg,9.54,Average,19.17,Average,19,Slightly Above Avg,23.5,Slightly Above Avg,104.58,Way Above Avg,15.86,Way Above Avg,56.88,Way Above Avg,29.05,Way Above Avg,81.9,Slightly Above Avg,64.86,Slightly Above Avg,46.83,Average,27.2,Average,36.54,Slightly Above Avg,21.14,Average,16.14,Average,33.09,Average,103.72,Way Above Avg,59.73,Average,15.73,Average,9.11,Average,26.42,Slightly Below Avg,4,3,10,,,,,,80.00%,Good,85.00%,Good,No
651628,8,2,CITY_SCHOOL,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,42.65,Average,15.05,Average,7.5,Average,10.49,Average,67.53,Way Above Avg,9.9,Average,8.11,Average,4.16,Way Below Avg,7.37,Average,8.68,Average,5.11,Slightly Below Avg,77.14,Slightly Above Avg,16.62,Average,18.96,Average,67.64,Slightly Above Avg,6.3,Slightly Below Avg,11.92,Slightly Below Avg,25.6,Slightly Above Avg,28.82,Average,21.82,Average,27.41,Average,9.12,Average,9.7,Average,35.17,Average,1,1,20,,,,,,100.00%,Excellent,100.00%,Excellent,No
651629,7,2,CITY_SCHOOL,1,0,1,0,0,-1,0,-1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,-1,0,0,1,0,1,-1,1,0,1,0,1,0,1,0,21.28,Average,11.23,Slightly Below Avg,42.98,Way Above Avg,19,Way Above Avg,19.67,Slightly Above Avg,6.05,Slightly Below Avg,9.27,Average,5.35,Slightly Below Avg,7.85,Average,7.84,Average,8.25,Average,53.49,Slightly Above Avg,67.17,Slightly Above Avg,30.08,Average,29.96,Average,17.32,Average,63.75,Way Above Avg,14.22,Average,30.18,Average,79.19,Way Above Avg,53.7,Average,18.64,Slightly Above Avg,10.56,Average,36.69,Average,2,2,15,,,,,,100.00%,Excellent,100.00%,Excellent,No
652485,6,1,CITY_SCHOOL,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.94,Slightly Below Avg,9.4,Way Below Avg,14.83,Average,4.63,Way Below Avg,26.72,Slightly Above Avg,8.02,Average,15.58,Average,5.86,Slightly Below Avg,3.86,Way Below Avg,9.58,Average,7.45,Average,41.24,Average,13.21,Slightly Below Avg,26.01,Slightly Below Avg,26.75,Average,13.71,Average,10.3,Slightly Below Avg,9.96,Average,19.48,Slightly Below Avg,10.79,Way Below Avg,36.96,Average,17.49,Average,3.88,Way Below Avg,49.37,Average,1,2,14,,,,,,76.67%,Good,76.00%,Good,No
6528,8,2,LGGS,1,0,1,-1,1,-1,1,0,0,-1,1,-1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,65.4,Slightly Above Avg,63.96,Way Above Avg,24,Way Above Avg,14.12,Slightly Above Avg,39.95,Way Above Avg,29.14,Way Above Avg,9.59,Average,6.76,Average,5.1,Slightly Below Avg,13.1,Average,6.27,Average,58.22,Slightly Above Avg,39.38,Slightly Above Avg,37.55,Average,23.06,Average,5.51,Slightly Below Avg,11.62,Slightly Below Avg,13.51,Average,24.62,Average,41.14,Slightly Above Avg,27.05,Average,8.37,Slightly Below Avg,12.09,Average,30.96,Average,2,1,16,,,,,,80.00%,Good,84.00%,Good,No
6620,9,3,LGGS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,-1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,21.65,Slightly Above Avg,13.6,Average,7.81,Average,7.87,Average,9.9,Average,10.36,Slightly Above Avg,7.5,Average,7.3,Average,6.58,Average,4.91,Average,5.82,Average,22.64,Average,11.77,Slightly Below Avg,30.18,Slightly Above Avg,24.93,Average,13.79,Average,57.34,Way Above Avg,5.54,Way Below Avg,21.19,Average,12.59,Slightly Below Avg,56.54,Slightly Above Avg,5.46,Slightly Below Avg,4.44,Way Below Avg,50.25,Slightly Above Avg,1,1,22,No,No,No,No,Yes,85.00%,Good,95.00%,Excellent,No
663134,7,1,CITY_SCHOOL,1,0,1,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70.87,Slightly Above Avg,68.95,Slightly Above Avg,10.42,Average,4.17,Way Below Avg,43.88,Way Above Avg,3.31,Way Below Avg,3.18,Way Below Avg,2.82,Way Below Avg,2.75,Way Below Avg,3.69,Way Below Avg,8.3,Average,34.36,Average,27.16,Average,40.66,Average,17.95,Slightly Below Avg,22.62,Average,3.33,Way Below Avg,3.27,Way Below Avg,12.73,Way Below Avg,14.29,Way Below Avg,12.44,Way Below Avg,4.99,Way Below Avg,4.13,Way Below Avg,11.9,Way Below Avg,5,5,13,No,No,No,No,Yes,90.00%,Excellent,88.00%,Good,No
663135,10,3,CITY_SCHOOL,1,0,1,-1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,13.77,Average,34.54,Way Above Avg,3.65,Way Below Avg,4.38,Slightly Below Avg,8.82,Average,9.29,Average,6.42,Average,3.84,Slightly Below Avg,4.86,Average,3.86,Slightly Below Avg,3.82,Slightly Below Avg,17.01,Average,21.33,Average,15.5,Average,6.56,Way Below Avg,7.27,Slightly Below Avg,29.76,Slightly Above Avg,14.7,Average,21.16,Average,14.01,Slightly Below Avg,17.08,Slightly Below Avg,10.17,Average,7.58,Average,27.08,Average,1,1,20,,,,,,100.00%,Excellent,95.00%,Excellent,No
666819,6,1,CITY_SCHOOL,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,12.57,Way Below Avg,16.83,Slightly Below Avg,9.98,Average,21.12,Slightly Above Avg,27.2,Slightly Above Avg,24.35,Slightly Above Avg,12.69,Average,15.36,Slightly Above Avg,40.92,Way Above Avg,7.66,Average,5.18,Slightly Below Avg,21.55,Slightly Below Avg,15.38,Average,38.52,Average,36.4,Average,146.83,Way Above Avg,32.74,Slightly Above Avg,40.42,Slightly Above Avg,71.22,Slightly Above Avg,99.45,Slightly Above Avg,146.96,Slightly Above Avg,29.37,Slightly Above Avg,13.74,Slightly Above Avg,23.28,Slightly Below Avg,1,1,13,,,,,,Average,Average,Average,Average,No
667320,6,1,CITY_SCHOOL,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.22,Average,50.49,Slightly Above Avg,13.27,Average,8.34,Average,16.35,Average,8.03,Average,10.19,Average,6.05,Slightly Below Avg,5.93,Average,3.6,Way Below Avg,3.15,Way Below Avg,15.22,Slightly Below Avg,9.37,Slightly Below Avg,89.86,Slightly Above Avg,47.25,Slightly Above Avg,10.34,Average,19.78,Average,34.47,Slightly Above Avg,17.33,Slightly Below Avg,69.83,Slightly Above Avg,12.04,Way Below Avg,14.02,Average,10.63,Average,38.56,Average,1,2,12,No,No,No,Don't know,No,A,Good,A,Good,No
667705,9,2,CITY_SCHOOL,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-1,0.5,0,1,0,1,0,1,0,1,0,0,0,1,-1,1,0,1,-1,0,0,1,0,1,0,20.55,Average,57.96,Slightly Above Avg,6.54,Slightly Below Avg,5.16,Slightly Below Avg,18.56,Average,6.72,Slightly Below Avg,7.33,Average,11.31,Slightly Above Avg,7.39,Average,12.53,Average,14.17,Slightly Above Avg,156.87,Way Above Avg,53.89,Slightly Above Avg,40.16,Average,38.1,Slightly Above Avg,9.37,Slightly Below Avg,16.65,Average,15.77,Average,90.02,Way Above Avg,30.96,Average,125.91,Way Above Avg,7.5,Slightly Below Avg,11.21,Average,26.04,Slightly Below Avg,1,1,15.5,No,No,No,No,No,A,Good,A,Good,No
669293,7,2,CITY_SCHOOL,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,24.05,Average,12.91,Slightly Below Avg,7.05,Average,5.26,Slightly Below Avg,7.8,Slightly Below Avg,7.33,Average,7.87,Average,13.13,Slightly Above Avg,5.19,Slightly Below Avg,5.42,Slightly Below Avg,3.58,Way Below Avg,62.74,Slightly Above Avg,40.19,Slightly Above Avg,15.48,Slightly Below Avg,34.31,Average,24.23,Slightly Above Avg,9.51,Slightly Below Avg,8.52,Slightly Below Avg,4.78,Way Below Avg,6.19,Way Below Avg,8.38,Way Below Avg,4.93,Way Below Avg,6.02,Slightly Below Avg,28.73,Average,5,5,19,No,No,No,No,No,A,Good,A,Good,No
669349,8,1,CITY_SCHOOL,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,17.37,Slightly Below Avg,16.74,Slightly Below Avg,18.79,Slightly Above Avg,4.27,Way Below Avg,13.86,Average,8.22,Average,5.99,Slightly Below Avg,4.92,Slightly Below Avg,3.71,Way Below Avg,6.3,Slightly Below Avg,5.41,Slightly Below Avg,14.93,Slightly Below Avg,15.95,Average,20.84,Slightly Below Avg,17.15,Slightly Below Avg,8.15,Slightly Below Avg,20.13,Average,16.35,Average,31.22,Average,27.7,Average,18.34,Way Below Avg,11.63,Slightly Below Avg,13.67,Slightly Above Avg,15.22,Way Below Avg,1,1,26,,,,,,76.67%,Good,80.00%,Good,No
670090,9,1,CITY_SCHOOL,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0.5,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,16.08,Slightly Below Avg,15.3,Slightly Below Avg,4.74,Way Below Avg,4.26,Way Below Avg,6.96,Slightly Below Avg,6,Slightly Below Avg,6.15,Slightly Below Avg,5.33,Slightly Below Avg,4.86,Slightly Below Avg,7.44,Average,4.03,Way Below Avg,100.76,Slightly Above Avg,17.28,Average,13.19,Way Below Avg,10.17,Way Below Avg,7.61,Slightly Below Avg,9.66,Slightly Below Avg,11.45,Average,19.74,Slightly Below Avg,16.78,Way Below Avg,21.37,Slightly Below Avg,6.6,Slightly Below Avg,6.93,Slightly Below Avg,22.6,Slightly Below Avg,5,5,23.5,,,,,,76.67%,Good,88.00%,Good,No
670213,10,3,CITY_SCHOOL,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,15.25,Average,11.01,Average,6.38,Average,6.61,Average,11.28,Average,5.52,Average,8.37,Average,6.58,Average,12.35,Way Above Avg,11.26,Slightly Above Avg,7.09,Slightly Above Avg,43.3,Slightly Above Avg,9.26,Slightly Below Avg,11.36,Slightly Below Avg,74.99,Way Above Avg,9.9,Average,16.58,Average,13.75,Average,14.49,Slightly Below Avg,24.61,Average,24.76,Average,9.34,Average,8.87,Average,12.71,Way Below Avg,1,2,18,No,Yes,No,No,No,Meeting Class Benchmarks,Good,Approaching Class Benchmarks,Average,No
67kid-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,22.11,Slightly Above Avg,21.76,Slightly Above Avg,9.38,Slightly Above Avg,9.06,Slightly Above Avg,11.61,Average,8.33,Average,6.67,Average,5.68,Average,8.85,Slightly Above Avg,8.79,Slightly Above Avg,4.81,Average,11.22,Slightly Below Avg,18.97,Average,11.41,Slightly Below Avg,37.82,Slightly Above Avg,15.11,Average,14.48,Average,14.16,Average,17.95,Average,23.66,Average,23.77,Average,12.31,Slightly Above Avg,7.86,Average,41.83,Slightly Above Avg,1,1,20.5,,,,,,,,,,
681227,7,1,CITY_SCHOOL,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25.72,Average,24.23,Average,7.34,Slightly Below Avg,6.5,Slightly Below Avg,5.26,Way Below Avg,7.28,Slightly Below Avg,8.94,Average,7.82,Average,5.02,Slightly Below Avg,4.63,Slightly Below Avg,5.53,Slightly Below Avg,23.4,Slightly Below Avg,42.71,Average,29.76,Average,30.28,Average,10.87,Average,17.18,Average,10.88,Average,22.38,Slightly Below Avg,44.53,Average,43.73,Average,13.6,Average,7.89,Slightly Below Avg,20.98,Slightly Below Avg,2,2,11,No,No,No,No,No,Meeting Class Benchmarks,Good,Approaching Class Benchmarks,Average,No
681759,6,1,CITY_SCHOOL,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,46.72,Average,46.73,Slightly Above Avg,11.21,Average,9.13,Average,28.82,Slightly Above Avg,9.67,Average,44.45,Way Above Avg,9.18,Average,5.94,Average,5.91,Slightly Below Avg,5.09,Slightly Below Avg,7.89,Way Below Avg,9.96,Slightly Below Avg,64.81,Slightly Above Avg,56.91,Slightly Above Avg,9.05,Slightly Below Avg,29.25,Slightly Above Avg,65.47,Way Above Avg,21.78,Slightly Below Avg,49.87,Average,43.02,Average,22.64,Slightly Above Avg,14.47,Slightly Above Avg,36.96,Average,1,1,11,No,No,No,No,No,Meeting Class Benchmarks,Good,Not Meeting Class Benchmarks,Below Average,No
681832,7,1,CITY_SCHOOL,1,0,0,0,1,1,1,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,40.45,Average,13.5,Slightly Below Avg,6.04,Way Below Avg,41.59,Way Above Avg,33.9,Slightly Above Avg,25.98,Slightly Above Avg,5.92,Slightly Below Avg,9.66,Average,9.2,Average,11.38,Average,8.1,Average,77.1,Slightly Above Avg,26.87,Average,12.17,Way Below Avg,33.47,Average,8.64,Slightly Below Avg,16.32,Average,90.62,Way Above Avg,29.54,Average,82.88,Slightly Above Avg,14.46,Way Below Avg,12.37,Average,9.05,Average,27.7,Slightly Below Avg,2,2,11,No,No,No,No,No,Approaching Class Benchmarks,Average,Meeting Class Benchmarks,Good,No
684082,10,3,CITY_SCHOOL,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8.78,Slightly Below Avg,20.77,Slightly Above Avg,8.86,Average,9.4,Slightly Above Avg,14.14,Slightly Above Avg,2.43,Way Below Avg,6,Average,2.97,Way Below Avg,2.59,Way Below Avg,9.77,Slightly Above Avg,7.1,Slightly Above Avg,16.78,Average,6.02,Way Below Avg,24.82,Slightly Above Avg,56.22,Way Above Avg,30.62,Way Above Avg,21.82,Average,10.24,Average,6.32,Way Below Avg,6.06,Way Below Avg,3.98,Way Below Avg,4.77,Slightly Below Avg,1.58,Way Below Avg,49.08,Slightly Above Avg,5,1,11,,,,,,80.00%,Good,84.00%,Good,No
686175,8,3,CITY_SCHOOL,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,11.54,Average,11.66,Average,3.94,Way Below Avg,3.87,Slightly Below Avg,5.14,Slightly Below Avg,6.04,Average,6.14,Average,5.11,Average,4.02,Slightly Below Avg,10.38,Slightly Above Avg,5.12,Average,45.42,Slightly Above Avg,17.05,Average,5.73,Way Below Avg,17.05,Average,7.53,Slightly Below Avg,9.03,Slightly Below Avg,7.77,Slightly Below Avg,9.14,Way Below Avg,10.94,Slightly Below Avg,29.51,Average,6.13,Slightly Below Avg,8.18,Average,33.82,Average,1,1,23,No,No,No,No,No,A*,Excellent,A*,Excellent,No
6880,8,2,LGGS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,1,0,1,0,15.95,Average,15.66,Average,5.38,Slightly Below Avg,6.37,Average,12.3,Average,12.2,Average,7.65,Average,13.15,Slightly Above Avg,10.15,Slightly Above Avg,11.75,Average,5.14,Slightly Below Avg,52.74,Average,27.28,Average,22.5,Average,10.55,Way Below Avg,13.08,Average,19.72,Average,17.34,Average,23.56,Average,39.02,Slightly Above Avg,92.04,Slightly Above Avg,57.57,Way Above Avg,12.93,Slightly Above Avg,29.94,Average,1,2,19,No,No,No,No,No,A*,Excellent,A,Good,No
690689,8,3,CITY_SCHOOL,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,6.74,Way Below Avg,7.91,Slightly Below Avg,11.91,Slightly Above Avg,6.39,Average,8.69,Average,5.62,Average,4.25,Slightly Below Avg,2.86,Way Below Avg,3.42,Slightly Below Avg,3.06,Way Below Avg,3.28,Slightly Below Avg,13.14,Slightly Below Avg,6.38,Way Below Avg,9.61,Slightly Below Avg,8.81,Slightly Below Avg,5.49,Way Below Avg,11.79,Slightly Below Avg,13.06,Average,13.86,Slightly Below Avg,11.47,Slightly Below Avg,15.08,Slightly Below Avg,5.5,Slightly Below Avg,5.99,Slightly Below Avg,13.32,Way Below Avg,1,1,26,,,,,,Average,Average,Average,Average,No
691053,6,1,CITY_SCHOOL,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,53.59,Average,25.3,Average,8.2,Slightly Below Avg,6.78,Slightly Below Avg,5.73,Way Below Avg,3.56,Way Below Avg,2.75,Way Below Avg,3.58,Way Below Avg,3.19,Way Below Avg,2.61,Way Below Avg,4.74,Slightly Below Avg,9.59,Way Below Avg,4.9,Way Below Avg,261.26,Way Above Avg,27.46,Average,6.87,Way Below Avg,5.02,Way Below Avg,5.37,Way Below Avg,16.86,Slightly Below Avg,13.4,Way Below Avg,9.65,Way Below Avg,38.68,Way Above Avg,22.22,Way Above Avg,27.82,Slightly Below Avg,1,1,8,No,No,No,No,No,A*,Excellent,A*,Excellent,No
